Ticker,Name,Price,Expense Ratio,Category,Morning Star Rating,Net Assets,Holdings Turnover,Inception Date,Fund Family,Cash,Stocks,Bonds,Others,Preferred,Convertable,Basic Materials,Consumer Cyclical,Financial Services,Realestate,Consumer Defensive,Healthcare,Utilities,Communication Services,Energy,Industrials,Technology,Number Years Up,Number Years Down,YTD,1-Month,3-Month,1-Year,3-Year,5-Year,10-Year,Inception,Minimum Initial Investment,Minimum Subsequent Investment,Mutual Fund,ETF,Capture Date
MBARX,MFS Arkansas Municipal Bond Fund Class B,10.15,1.52,Muni Single State Long,1,167.38M,20.00,1993-09-06,MFS,0.69,0.00,99.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21,6,3.47,0.53,1.72,3.47,3.10,2.36,3.02,NULL,1000,0,True,False,2021-01-31
MBCAX,MFS California Municipal Bond Fund Class B,6.33,1.46,Muni California Long,2,611.54M,22.00,1993-09-06,MFS,0.04,0.00,99.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,4,3.23,0.79,2.56,3.23,3.61,3.25,4.58,NULL,1000,0,True,False,2021-01-31
MCCAX,MFS California Municipal Bond Fund Class C,6.35,1.61,Muni California Long,1,611.54M,22.00,1994-01-02,MFS,0.04,0.00,99.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22,4,3.07,0.93,2.52,3.07,3.45,3.10,4.41,NULL,1000,0,True,False,2021-01-31
MBGAX,MFS Georgia Municipal Bond Fund Class B,11.21,1.65,Muni Single State Long,1,138.43M,28.00,1993-09-06,MFS,3.39,0.00,96.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21,6,2.75,0.63,2.01,2.75,2.95,2.37,3.30,NULL,1000,0,True,False,2021-01-31
MBMDX,MFS Maryland Municipal Bond Fund Class B,11.16,1.58,Muni Single State Long,1,112.31M,27.00,1993-09-06,MFS,4.64,0.00,95.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22,5,3.20,0.86,2.34,3.20,3.09,2.56,3.14,NULL,1000,0,True,False,2021-01-31
MBMAX,MFS Massachusetts Municipal Bond Fund Class B,11.46,1.60,Muni Massachusetts,2,388.8M,29.00,1993-09-06,MFS,1.86,0.00,98.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,7,2.82,0.75,2.27,2.82,3.07,2.56,3.46,NULL,1000,0,True,False,2021-01-31
MISSX,MFS Mississippi Municipal Bond Fund Class A,10.02,0.82,Muni Single State Long,3,109.31M,30.00,1992-08-05,MFS,1.69,0.00,98.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,5,4.23,0.68,1.99,4.23,3.92,3.14,4.06,NULL,1000,0,True,False,2021-01-31
MBMSX,MFS Mississippi Municipal Bond Fund Class B,10.04,1.47,Muni Single State Long,2,109.31M,30.00,1993-09-06,MFS,1.69,0.00,98.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21,6,3.67,0.63,1.82,3.67,3.25,2.49,3.38,NULL,1000,0,True,False,2021-01-31
MFIAX,MFS Municipal Income Fund Class A,9.21,0.77,Muni National Long,3,5.39B,23.00,1993-09-06,MFS,1.97,0.00,98.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,4,4.05,1.21,2.89,4.05,4.35,3.98,4.92,NULL,1000,0,True,False,2021-01-31
MMICX,MFS Municipal Income Fund Class C,9.25,1.52,Muni National Long,2,5.39B,23.00,1994-01-02,MFS,1.97,0.00,98.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,3,3.27,1.03,2.70,3.27,3.58,3.20,4.12,NULL,1000,0,True,False,2021-01-31
MBNYX,MFS New York Municipal Bond Fund Class B,11.45,1.58,Muni New York Long,2,280.7M,25.00,1993-09-06,MFS,1.10,0.00,98.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21,6,3.03,1.04,2.90,3.03,3.22,2.79,3.53,NULL,1000,0,True,False,2021-01-31
MCNYX,MFS New York Municipal Bond Fund Class C,11.47,1.58,Muni New York Long,1,280.7M,25.00,2000-12-10,MFS,1.10,0.00,98.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15,5,2.93,1.04,2.90,2.93,3.18,2.79,3.52,NULL,1000,0,True,False,2021-01-31
MBNCX,MFS North Carolina Municipal Bond Fund Class B,12.02,1.59,Muni Single State Long,1,533.73M,28.00,1993-09-06,MFS,3.19,0.00,96.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,7,2.96,0.63,1.99,2.96,2.95,2.38,3.25,NULL,1000,0,True,False,2021-01-31
MCNCX,MFS North Carolina Municipal Bond Fund Class C,12.03,1.59,Muni Single State Long,1,533.73M,28.00,1994-01-02,MFS,3.19,0.00,96.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20,6,3.03,0.63,1.99,3.03,2.97,2.37,3.24,NULL,1000,0,True,False,2021-01-31
MFPAX,MFS Pennsylvania Municipal Bond Fund Class A,10.73,0.78,Muni Pennsylvania,4,181.68M,17.00,1993-01-31,MFS,3.92,0.00,96.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,4,4.54,1.05,2.54,4.54,4.43,3.90,4.57,NULL,1000,0,True,False,2021-01-31
MBPAX,MFS Pennsylvania Municipal Bond Fund Class B,10.76,1.53,Muni Pennsylvania,2,181.68M,17.00,1993-09-06,MFS,3.92,0.00,96.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,4,3.76,0.99,2.34,3.76,3.69,3.12,3.77,NULL,1000,0,True,False,2021-01-31
MBSCX,MFS South Carolina Municipal Bond Fund Class B,12.45,1.59,Muni Single State Long,1,284.92M,22.00,1993-09-06,MFS,5.01,0.00,94.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21,6,3.28,0.59,1.79,3.28,3.07,2.37,3.07,NULL,1000,0,True,False,2021-01-31
MBTNX,MFS Tennessee Municipal Bond Fund Class B,10.67,1.61,Muni Single State Long,1,100.96M,34.00,1993-09-06,MFS,0.97,0.00,98.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21,6,2.66,0.80,2.13,2.66,2.92,2.31,3.06,NULL,1000,0,True,False,2021-01-31
MBVAX,MFS Virginia Municipal Bond Fund Class B,11.56,1.59,Muni Single State Long,2,377.05M,24.00,1993-09-06,MFS,2.71,0.00,97.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21,6,3.62,0.59,1.88,3.62,3.32,2.59,3.25,NULL,1000,0,True,False,2021-01-31
MVACX,MFS Virginia Municipal Bond Fund Class C,11.57,1.59,Muni Single State Long,2,377.05M,24.00,1994-01-02,MFS,2.71,0.00,97.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21,5,3.62,0.59,1.97,3.62,3.35,2.59,3.26,NULL,1000,0,True,False,2021-01-31
MBWVX,MFS West Virginia Municipal Bond Fund Class B,11.31,1.62,Muni Single State Long,1,113.1M,19.00,1993-09-06,MFS,0.75,0.00,99.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22,5,3.28,0.59,1.59,3.28,3.01,2.34,3.03,NULL,1000,0,True,False,2021-01-31
MRGAX,MFS Core Equity Fund Class A,40.29,0.98,Large Blend,4,4.69B,46.00,1996-01-01,MFS,0.57,99.44,0.00,0.00,0.00,0.00,2.77,11.24,12.87,3.33,6.89,14.55,2.93,9.27,2.07,8.81,25.26,18,6,18.55,4.01,12.26,18.55,14.70,15.84,13.58,NULL,1000,0,True,False,2021-01-31
MRGBX,MFS Core Equity Fund Class B,34.83,1.73,Large Blend,4,4.69B,46.00,1997-01-01,MFS,0.57,99.44,0.00,0.00,0.00,0.00,2.77,11.24,12.87,3.33,6.89,14.55,2.93,9.27,2.07,8.81,25.26,17,6,17.66,3.96,12.10,17.66,13.84,14.98,12.73,NULL,1000,0,True,False,2021-01-31
MRGCX,MFS Core Equity Fund Class C,34.28,1.73,Large Blend,4,4.69B,46.00,1997-01-01,MFS,0.57,99.44,0.00,0.00,0.00,0.00,2.77,11.24,12.87,3.33,6.89,14.55,2.93,9.27,2.07,8.81,25.26,17,6,17.63,3.93,12.06,17.63,13.82,14.97,12.73,NULL,1000,0,True,False,2021-01-31
MRGRX,MFS Core Equity Fund Class I,42.87,0.73,Large Blend,5,4.69B,46.00,1997-01-01,MFS,0.57,99.44,0.00,0.00,0.00,0.00,2.77,11.24,12.87,3.33,6.89,14.55,2.93,9.27,2.07,8.81,25.26,17,6,18.83,4.03,12.36,18.83,14.98,16.13,13.86,NULL,0,0,True,False,2021-01-31
MNDAX,MFS New Discovery Fund Class A,36.76,1.28,Small Growth,4,2.7B,64.00,1997-01-01,MFS,4.15,95.85,0.00,0.00,0.00,0.00,4.45,8.40,7.24,6.52,2.12,26.03,0.00,0.95,0.00,14.45,29.83,15,8,44.63,9.98,24.37,44.63,26.04,22.35,14.23,NULL,1000,0,True,False,2021-01-31
MNDBX,MFS New Discovery Fund Class B,25.43,2.03,Small Growth,4,2.7B,64.00,1997-11-02,MFS,4.15,95.85,0.00,0.00,0.00,0.00,4.45,8.40,7.24,6.52,2.12,26.03,0.00,0.95,0.00,14.45,29.83,15,8,43.57,9.93,24.20,43.57,25.12,21.44,13.38,NULL,1000,0,True,False,2021-01-31
MNDCX,MFS New Discovery Fund Class C,25.52,2.03,Small Growth,4,2.7B,64.00,1997-11-02,MFS,4.15,95.85,0.00,0.00,0.00,0.00,4.45,8.40,7.24,6.52,2.12,26.03,0.00,0.95,0.00,14.45,29.83,15,8,43.53,9.90,24.17,43.53,25.10,21.43,13.37,NULL,1000,0,True,False,2021-01-31
MNDIX,MFS New Discovery Fund Class I,42.93,1.03,Small Growth,4,2.7B,64.00,1997-01-01,MFS,4.15,95.85,0.00,0.00,0.00,0.00,4.45,8.40,7.24,6.52,2.12,26.03,0.00,0.95,0.00,14.45,29.83,15,8,45.03,10.01,24.48,45.03,26.37,22.66,14.52,NULL,0,0,True,False,2021-01-31
MRSAX,MFS Research International Fund Class A,21.76,1.07,Foreign Large Blend,5,13.75B,22.00,1997-01-01,MFS,0.64,99.36,0.00,0.00,0.00,0.00,8.72,8.56,17.08,3.17,9.73,13.08,3.94,9.74,2.62,15.38,7.99,14,9,12.90,4.98,12.33,12.90,7.33,9.38,5.82,NULL,1000,0,True,False,2021-01-31
MRIBX,MFS Research International Fund Class B,21.06,1.82,Foreign Large Blend,4,13.75B,22.00,1998-01-01,MFS,0.64,99.36,0.00,0.00,0.00,0.00,8.72,8.56,17.08,3.17,9.73,13.08,3.94,9.74,2.62,15.38,7.99,13,9,12.02,4.95,12.14,12.02,6.53,8.56,5.03,NULL,1000,0,True,False,2021-01-31
MRICX,MFS Research International Fund Class C,20.89,1.82,Foreign Large Blend,4,13.75B,22.00,1998-01-01,MFS,0.64,99.36,0.00,0.00,0.00,0.00,8.72,8.56,17.08,3.17,9.73,13.08,3.94,9.74,2.62,15.38,7.99,13,9,12.08,4.98,12.14,12.08,6.54,8.56,5.03,NULL,1000,0,True,False,2021-01-31
MRSIX,MFS Research International Fund Class I,22.98,0.82,Foreign Large Blend,5,13.75B,22.00,1997-01-01,MFS,0.64,99.36,0.00,0.00,0.00,0.00,8.72,8.56,17.08,3.17,9.73,13.08,3.94,9.74,2.62,15.38,7.99,14,9,13.18,5.07,12.46,13.18,7.60,9.65,6.09,NULL,0,0,True,False,2021-01-31
MTCAX,MFS Technology Fund Class A,64.38,1.17,Technology,4,2.17B,46.00,1997-01-01,MFS,1.37,98.63,0.00,0.00,0.00,0.00,0.00,15.54,11.27,0.00,0.00,1.79,0.00,18.57,0.00,3.99,48.83,19,4,46.04,4.06,10.99,46.04,26.29,24.71,19.10,NULL,1000,0,True,False,2021-01-31
MTCBX,MFS Technology Fund Class B,53.57,1.92,Technology,3,2.17B,46.00,2000-04-13,MFS,1.37,98.63,0.00,0.00,0.00,0.00,0.00,15.54,11.27,0.00,0.00,1.79,0.00,18.57,0.00,3.99,48.83,17,3,44.96,3.99,10.78,44.96,25.35,23.78,18.21,NULL,1000,0,True,False,2021-01-31
MTCCX,MFS Technology Fund Class C,53.44,1.92,Technology,3,2.17B,46.00,2000-04-13,MFS,1.37,98.63,0.00,0.00,0.00,0.00,0.00,15.54,11.27,0.00,0.00,1.79,0.00,18.57,0.00,3.99,48.83,17,3,44.96,3.99,10.76,44.96,25.34,23.77,18.21,NULL,1000,0,True,False,2021-01-31
MTCIX,MFS Technology Fund Class I,69.74,0.92,Technology,4,2.17B,46.00,1997-01-01,MFS,1.37,98.63,0.00,0.00,0.00,0.00,0.00,15.54,11.27,0.00,0.00,1.79,0.00,18.57,0.00,3.99,48.83,19,4,46.42,4.09,11.06,46.42,26.60,25.02,19.39,NULL,0,0,True,False,2021-01-31
MEIAX,MFS Value Fund Class A,44.00,0.83,Large Value,4,54.23B,16.00,1996-01-01,MFS,1.29,98.71,0.00,0.00,0.00,0.00,3.93,1.66,26.23,0.36,7.23,19.63,6.68,3.86,1.99,17.65,10.79,18,6,3.66,2.86,12.53,3.66,6.54,10.09,10.76,NULL,1000,0,True,False,2021-01-31
MFEBX,MFS Value Fund Class B,43.83,1.58,Large Value,3,54.23B,16.00,1997-11-03,MFS,1.49,98.51,0.00,0.00,0.00,0.00,3.99,1.66,25.43,0.36,7.22,19.75,6.92,3.83,1.97,17.95,10.92,17,6,2.88,2.78,12.31,2.88,5.74,9.27,9.93,NULL,1000,0,True,False,2021-01-31
MEICX,MFS Value Fund Class C,43.48,1.58,Large Value,3,54.23B,16.00,1997-11-04,MFS,1.49,98.51,0.00,0.00,0.00,0.00,3.99,1.66,25.43,0.36,7.22,19.75,6.92,3.83,1.97,17.95,10.92,17,6,2.90,2.79,12.31,2.90,5.74,9.27,9.93,NULL,1000,0,True,False,2021-01-31
MEIIX,MFS Value Fund Class I,44.27,0.58,Large Value,4,54.23B,16.00,1997-01-01,MFS,1.29,98.71,0.00,0.00,0.00,0.00,3.93,1.66,26.23,0.36,7.23,19.63,6.68,3.86,1.99,17.65,10.79,18,5,3.93,2.90,12.60,3.93,6.80,10.36,11.03,NULL,0,0,True,False,2021-01-31
MFEGX,MFS Growth Fund Class A,147.59,0.91,Large Growth,4,40.36B,11.00,1993-09-12,MFS,1.25,98.75,0.00,0.00,0.00,0.00,2.33,11.79,11.08,2.53,3.21,11.41,0.00,18.11,0.00,6.34,33.21,22,5,31.30,3.45,7.86,31.30,22.66,19.75,16.34,NULL,1000,0,True,False,2021-01-31
MFECX,MFS Growth Fund Class C,113.35,1.66,Large Growth,3,40.36B,11.00,1996-03-31,MFS,1.25,98.75,0.00,0.00,0.00,0.00,2.33,11.79,11.08,2.53,3.21,11.41,0.00,18.11,0.00,6.34,33.21,19,5,30.30,3.38,7.65,30.30,21.74,18.85,15.46,NULL,1000,0,True,False,2021-01-31
MFEIX,MFS Growth Fund Class I,158.61,0.66,Large Growth,4,40.36B,11.00,1997-01-01,MFS,1.25,98.75,0.00,0.00,0.00,0.00,2.33,11.79,11.08,2.53,3.21,11.41,0.00,18.11,0.00,6.34,33.21,18,5,31.61,3.47,7.93,31.61,22.96,20.04,16.62,NULL,0,0,True,False,2021-01-31
MHOAX,MFS Global High Yield Fund Class A,6.24,1.06,High Yield Bond,3,301.95M,26.00,1998-06-30,MFS,25.26,0.17,64.95,0.04,0.00,2.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18,4,4.04,1.48,5.27,4.04,4.74,6.80,5.55,NULL,1000,0,True,False,2021-01-31
MHOBX,MFS Global High Yield Fund Class B,6.26,1.81,High Yield Bond,2,301.95M,26.00,1998-06-30,MFS,25.26,0.17,64.95,0.04,0.00,2.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18,4,3.26,1.26,4.90,3.26,3.96,6.00,4.75,NULL,1000,0,True,False,2021-01-31
MHOCX,MFS Global High Yield Fund Class C,6.24,1.81,High Yield Bond,2,301.95M,26.00,1998-06-30,MFS,25.26,0.17,64.95,0.04,0.00,2.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18,4,3.09,1.26,4.91,3.09,3.91,6.01,4.77,NULL,1000,0,True,False,2021-01-31
MHOIX,MFS Global High Yield Fund Class I,6.24,0.81,High Yield Bond,3,301.95M,26.00,1998-06-30,MFS,25.26,0.17,64.95,0.04,0.00,2.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18,4,4.30,1.50,5.34,4.30,5.00,7.07,5.80,NULL,0,0,True,False,2021-01-31
MHIBX,MFS High Income Fund Class B,3.4400,1.69,High Yield Bond,2,1.95B,58.00,1993-09-26,MFS,4.75,0.04,91.38,0.05,0.00,3.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22,5,3.64,1.17,4.53,3.64,4.25,6.08,4.83,NULL,1000,0,True,False,2021-01-31
MHICX,MFS High Income Fund Class C,3.4500,1.69,High Yield Bond,2,1.95B,58.00,1994-01-02,MFS,4.75,0.04,91.38,0.05,0.00,3.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22,4,3.64,1.17,4.54,3.64,4.15,6.01,4.83,NULL,1000,0,True,False,2021-01-31
MHIIX,MFS High Income Fund Class I,3.4300,0.69,High Yield Bond,4,1.95B,58.00,1997-01-01,MFS,4.75,0.04,91.38,0.05,0.00,3.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19,4,4.68,1.26,4.82,4.68,5.20,7.08,5.85,NULL,0,0,True,False,2021-01-31
MMHBX,MFS Municipal High Income Fund Class B,8.63,1.42,High Yield Muni,2,6B,12.00,1993-09-06,MFS,1.26,0.00,98.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22,5,2.74,1.67,3.76,2.74,4.19,4.07,5.35,NULL,1000,0,True,False,2021-01-31
MMHCX,MFS Municipal High Income Fund Class C,8.63,1.67,High Yield Muni,2,6B,12.00,1998-09-24,MFS,1.26,0.00,98.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18,4,2.48,1.65,3.69,2.48,3.93,3.81,5.11,NULL,1000,0,True,False,2021-01-31
OTCAX,MFS Mid Cap Growth Fund Class A,27.51,1.05,Mid-Cap Growth,4,14.24B,34.00,1993-11-30,MFS,1.13,98.87,0.00,0.00,0.00,0.00,3.08,13.63,6.31,4.01,0.00,20.22,0.00,7.65,0.00,15.37,29.73,23,4,35.33,6.34,15.03,35.33,23.32,19.78,15.34,NULL,1000,0,True,False,2021-01-31
OTCBX,MFS Mid Cap Growth Fund Class B,22.11,1.80,Mid-Cap Growth,4,14.24B,34.00,1993-11-30,MFS,1.13,98.87,0.00,0.00,0.00,0.00,3.08,13.63,6.31,4.01,0.00,20.22,0.00,7.65,0.00,15.37,29.73,23,4,34.31,6.29,14.80,34.31,22.41,18.89,14.47,NULL,1000,0,True,False,2021-01-31
OTCCX,MFS Mid Cap Growth Fund Class C,21.41,1.80,Mid-Cap Growth,4,14.24B,34.00,1994-07-31,MFS,1.13,98.87,0.00,0.00,0.00,0.00,3.08,13.63,6.31,4.01,0.00,20.22,0.00,7.65,0.00,15.37,29.73,22,4,34.28,6.25,14.77,34.28,22.41,18.89,14.47,NULL,1000,0,True,False,2021-01-31
OTCIX,MFS Mid Cap Growth Fund Class I,29.40,0.80,Mid-Cap Growth,5,14.24B,34.00,1997-01-01,MFS,1.13,98.87,0.00,0.00,0.00,0.00,3.08,13.63,6.31,4.01,0.00,20.22,0.00,7.65,0.00,15.37,29.73,19,4,35.67,6.36,15.06,35.67,23.65,20.09,15.62,NULL,0,0,True,False,2021-01-31
MFBBX,MFS Corporate Bond Fund Class B,15.49,1.53,Corporate Bond,2,6.34B,36.00,1993-09-06,MFS,4.02,0.00,91.70,0.00,0.00,3.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21,6,10.19,0.29,2.70,10.19,6.34,5.86,4.67,NULL,1000,0,True,False,2021-01-31
MFBCX,MFS Corporate Bond Fund Class C,15.47,1.53,Corporate Bond,2,6.34B,36.00,1994-01-02,MFS,4.02,0.00,91.70,0.00,0.00,3.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21,5,10.20,0.23,2.71,10.20,6.32,5.85,4.66,NULL,1000,0,True,False,2021-01-31
MBDIX,MFS Corporate Bond Fund Class I,15.50,0.53,Corporate Bond,4,6.34B,36.00,1997-01-01,MFS,4.02,0.00,91.70,0.00,0.00,3.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18,5,11.27,0.37,2.96,11.27,7.39,6.90,5.69,NULL,0,0,True,False,2021-01-31
MQLFX,MFS Limited Maturity Fund Class A,6.12,0.60,Short-Term Bond,3,2.45B,41.00,1992-02-25,MFS,5.29,0.00,90.09,0.00,0.00,3.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27,1,4.14,0.30,0.80,4.14,3.33,2.54,1.87,NULL,1000,0,True,False,2021-01-31
MQLBX,MFS Limited Maturity Fund Class B,6.11,1.35,Short-Term Bond,1,2.45B,41.00,1993-09-06,MFS,5.29,0.00,90.09,0.00,0.00,3.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22,5,3.37,0.24,0.61,3.37,2.56,1.81,1.12,NULL,1000,0,True,False,2021-01-31
MQLCX,MFS Limited Maturity Fund Class C,6.12,1.45,Short-Term Bond,1,2.45B,41.00,1994-06-30,MFS,5.29,0.00,90.09,0.00,0.00,3.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22,4,3.27,0.23,0.58,3.27,2.46,1.71,1.02,NULL,1000,0,True,False,2021-01-31
MQLIX,MFS Limited Maturity Fund Class I,6.09,0.45,Short-Term Bond,3,2.45B,41.00,1997-01-01,MFS,5.29,0.00,90.09,0.00,0.00,3.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22,1,4.31,0.32,0.67,4.31,3.43,2.70,2.00,NULL,0,0,True,False,2021-01-31
MTLFX,MFS Municipal Limited Maturity Fund Class A,8.45,0.68,Muni National Short,5,3.1B,24.00,1992-03-16,MFS,1.66,0.00,98.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26,2,3.26,0.49,1.25,3.26,3.27,2.61,2.60,NULL,1000,0,True,False,2021-01-31
MTLBX,MFS Municipal Limited Maturity Fund Class B,8.44,1.43,Muni National Short,3,3.1B,24.00,1993-09-06,MFS,1.66,0.00,98.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,4,2.38,0.43,1.06,2.38,2.51,1.85,1.85,NULL,1000,0,True,False,2021-01-31
MTLCX,MFS Municipal Limited Maturity Fund Class C,8.46,1.53,Muni National Short,3,3.1B,24.00,1994-06-30,MFS,1.66,0.00,98.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,3,2.39,0.54,1.15,2.39,2.44,1.77,1.74,NULL,1000,0,True,False,2021-01-31
MRBFX,MFS Total Return Bond Fund Class A,11.51,0.60,Intermediate Core-Plus Bond,3,8.28B,144.00,1999-01-03,MFS,8.54,0.00,88.70,0.00,0.00,1.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17,4,8.68,0.36,1.99,8.68,5.64,4.90,4.22,NULL,1000,0,True,False,2021-01-31
MRBBX,MFS Total Return Bond Fund Class B,11.53,1.35,Intermediate Core-Plus Bond,2,8.28B,144.00,2000-12-28,MFS,8.54,0.00,88.70,0.00,0.00,1.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16,4,7.86,0.30,1.80,7.86,4.88,4.12,3.44,NULL,1000,0,True,False,2021-01-31
MRBCX,MFS Total Return Bond Fund Class C,11.53,1.45,Intermediate Core-Plus Bond,2,8.28B,144.00,2000-12-28,MFS,8.54,0.00,88.70,0.00,0.00,1.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16,4,7.85,0.38,1.77,7.85,4.78,4.02,3.34,NULL,1000,0,True,False,2021-01-31
MRBIX,MFS Total Return Bond Fund Class I,11.52,0.45,Intermediate Core-Plus Bond,3,8.28B,144.00,1999-01-03,MFS,8.54,0.00,88.70,0.00,0.00,1.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17,4,8.84,0.37,2.03,8.84,5.80,5.06,4.37,NULL,0,0,True,False,2021-01-31
MIDAX,MFS International New Discovery Fund Class A,36.09,1.29,Foreign Small/Mid Growth,3,7.7B,25.00,1997-10-08,MFS,3.27,96.73,0.00,0.00,0.00,0.00,11.36,14.42,8.74,4.85,10.85,8.76,1.73,6.39,0.99,19.19,12.71,17,6,9.71,4.65,12.55,9.71,6.29,9.66,7.78,NULL,1000,0,True,False,2021-01-31
MIDBX,MFS International New Discovery Fund Class B,34.73,2.04,Foreign Small/Mid Growth,2,7.7B,25.00,2000-10-01,MFS,3.27,96.73,0.00,0.00,0.00,0.00,11.36,14.42,8.74,4.85,10.85,8.76,1.73,6.39,0.99,19.19,12.71,13,7,8.89,4.61,12.35,8.89,5.50,8.84,6.97,NULL,1000,0,True,False,2021-01-31
MIDCX,MFS International New Discovery Fund Class C,33.99,2.04,Foreign Small/Mid Growth,2,7.7B,25.00,2000-10-01,MFS,3.27,96.73,0.00,0.00,0.00,0.00,11.36,14.42,8.74,4.85,10.85,8.76,1.73,6.39,0.99,19.19,12.71,13,7,8.89,4.59,12.36,8.89,5.50,8.84,6.97,NULL,1000,0,True,False,2021-01-31
MWNIX,MFS International New Discovery Fund Class I,37.27,1.04,Foreign Small/Mid Growth,3,7.7B,25.00,1997-10-08,MFS,3.27,96.73,0.00,0.00,0.00,0.00,11.36,14.42,8.74,4.85,10.85,8.76,1.73,6.39,0.99,19.19,12.71,17,6,9.96,4.68,12.63,9.96,6.56,9.94,8.04,NULL,0,0,True,False,2021-01-31
